School Code,Name,City,State,Submitted,Completed,Cycle,As of Date
220003000016,MIDLAND HIGH SCHOOL,MIDLAND,LA, 40, 37,2023/2024,11/30/23
220189001444,MINDEN HIGH SCHOOL,MINDEN,LA, 124, 118,2023/2024,11/30/23
220048000322,MONTEREY HIGH SCHOOL,MONTEREY,LA, 28, 27,2023/2024,11/30/23
220069000502,MONTGOMERY HIGH SCHOOL,MONTGOMERY,LA, 18, 12,2023/2024,11/30/23
220111000778,MOREHOUSE MAGNET SCHOOL,BASTROP,LA, 6, 6,2023/2024,11/30/23
220162001251,MORGAN CITY HIGH SCHOOL,MORGAN CITY,LA, 113, 104,2023/2024,11/30/23
220020302297,MORRIS JEFF COMMUNITY SCHOOL,NEW ORLEANS,LA, 58, 53,2023/2024,11/30/23
00537485,MOUNT CARMEL ACADEMY,NEW ORLEANS,LA, 217, 214,2023/2024,11/30/23
2200750F0005,MSA-WEST,PLAQUEMINE,LA, 7, 5,2023/2024,11/30/23
220186001425,MT. HERMON SCHOOL,MT HERMON,LA, 28, 26,2023/2024,11/30/23
A0701067,MUSLIM ACADEMY,GRETNA,LA, 20, 16,2023/2024,11/30/23
220114000834,NATCHITOCHES CENTRAL HIGH SCHOOL,NATCHITOCHES,LA, 254, 235,2023/2024,11/30/23
220114001404,NATCHITOCHES PARISH TECHNICAL AND CAREER CENTER,NATCHITOCHES,LA, 32, 25,2023/2024,11/30/23
220138001114,NEGREET HIGH SCHOOL,NEGREET,LA, 34, 33,2023/2024,11/30/23
220108000799,NEVILLE HIGH SCHOOL,MONROE,LA, 202, 190,2023/2024,11/30/23
220030402457,NEW HARMONY HIGH INSTITUTE,NEW ORLEANS,LA, 55, 46,2023/2024,11/30/23
220072000527,NEW IBERIA SENIOR HIGH SCHOOL,NEW IBERIA,LA, 209, 197,2023/2024,11/30/23
220003601499,NEW ORLEANS CENTER FOR CREATIVE ARTS,NEW ORLEANS,LA, 53, 51,2023/2024,11/30/23
220028100234,NEW ORLEANS CHARTER SCIENCE AND MATHEMATICS HS,NEW ORLEANS,LA, 76, 71,2023/2024,11/30/23
220016002327,NEW ORLEANS MILITARY & MARITIME ACADEMY,NEW ORLEANS,LA, 100, 83,2023/2024,11/30/23
220030000179,NORTH CADDO HIGH SCHOOL,VIVIAN,LA, 77, 65,2023/2024,11/30/23
220156001989,NORTH CENTRAL HIGH SCHOOL,WASHINGTON,LA, 31, 24,2023/2024,11/30/23
220051001579,NORTH DESOTO HIGH SCHOOL,STONEWALL,LA, 174, 159,2023/2024,11/30/23
2200750F0007,NORTH IBERVILLE HIGH SCHOOL/STEM ACADEMY,ROSEDALE,LA, 9, 9,2023/2024,11/30/23
220180001661,NORTH VERMILION HIGH SCHOOL,MAURICE,LA, 162, 156,2023/2024,11/30/23
220189001451,NORTH WEBSTER HIGH SCHOOL,SPRINGHILL,LA, 72, 64,2023/2024,11/30/23
220054000404,NORTHDALE SUPERINTENDENT'S ACADEMY,BATON ROUGE,LA, 6,<5,2023/2024,11/30/23
A9701674,NORTHEAST BAPTIST SCHOOL,WEST MONROE,LA, 5,<5,2023/2024,11/30/23
220025202397,NORTHEAST CLAIBORNE CHARTER,SUMMERFIELD,LA, 9, 9,2023/2024,11/30/23
220054000365,NORTHEAST HIGH SCHOOL,PRIDE,LA, 42, 41,2023/2024,11/30/23
02029538,NORTHLAKE CHRISTIAN SCHOOL,COVINGTON,LA, 53, 52,2023/2024,11/30/23
220165001650,NORTHSHORE HIGH SCHOOL,SLIDELL,LA, 309, 298,2023/2024,11/30/23
02028727,NORTHSIDE CHRISTIAN SCHOOL,CROWLEY,LA, 10, 10,2023/2024,11/30/23
220087000686,NORTHSIDE HIGH SCHOOL,LAFAYETTE,LA, 107, 80,2023/2024,11/30/23
220156002006,NORTHWEST HIGH SCHOOL,OPELOUSAS,LA, 82, 67,2023/2024,11/30/23
220030000182,NORTHWOOD HIGH SCHOOL,SHREVEPORT,LA, 160, 144,2023/2024,11/30/23
220129001943,NORTHWOOD HIGH SCHOOL,LENA,LA, 30, 29,2023/2024,11/30/23
A0701071,NOTRE DAME HIGH SCHOOL,CROWLEY,LA, 66, 65,2023/2024,11/30/23
220087000669,O. COMEAUX HIGH SCHOOL,LAFAYETTE,LA, 204, 182,2023/2024,11/30/23
00541527,OAK FOREST ACADEMY,AMITE,LA, 33, 33,2023/2024,11/30/23
220195001472,OAK GROVE HIGH SCHOOL,OAK GROVE,LA, 46, 43,2023/2024,11/30/23
220129001064,OAK HILL HIGH SCHOOL,ELMER,LA, 35, 27,2023/2024,11/30/23
220006000029,OAKDALE HIGH SCHOOL,OAKDALE,LA, 47, 44,2023/2024,11/30/23
220006000032,OBERLIN HIGH SCHOOL,OBERLIN,LA, 37, 34,2023/2024,11/30/23
A0901597,OLD BETHEL CHRISTIAN ACADEMY,CLARKS,LA, 5, 5,2023/2024,11/30/23
00540261,OPELOUSAS CATHOLIC SCHOOL,OPELOUSAS,LA, 34, 32,2023/2024,11/30/23
220156001204,OPELOUSAS SENIOR HIGH SCHOOL,OPELOUSAS,LA, 107, 94,2023/2024,11/30/23
02160299,OUACHITA CHRISTIAN SCHOOL,MONROE,LA, 52, 52,2023/2024,11/30/23
220120001001,OUACHITA PARISH HIGH SCHOOL,MONROE,LA, 227, 213,2023/2024,11/30/23
A0301673,PARKVIEW BAPTIST SCHOOL,BATON ROUGE,LA, 95, 94,2023/2024,11/30/23
02116793,PARKVIEW CHRISTIAN SCHOOL,SULPHUR,LA, 91, 80,2023/2024,11/30/23
220027000130,PARKWAY HIGH SCHOOL,BOSSIER CITY,LA, 238, 221,2023/2024,11/30/23
220030002413,PATHWAYS IN EDUCATION - NORTH MARKET,SHREVEPORT,LA, 5, 5,2023/2024,11/30/23
220030002382,PATHWAYS IN EDUCATION-LOUISIANA INC.,SHREVEPORT,LA, 32, 28,2023/2024,11/30/23
220084001667,PATRICK F. TAYLOR SCIENCE & TECHNOLOGY ACADEMY,AVONDALE,LA, 106, 105,2023/2024,11/30/23
220162001254,PATTERSON HIGH SCHOOL,PATTERSON,LA, 94, 89,2023/2024,11/30/23
220129001067,PEABODY MAGNET HIGH SCHOOL,ALEXANDRIA,LA, 127, 100,2023/2024,11/30/23
220165001287,PEARL RIVER HIGH SCHOOL,PEARL RIVER,LA, 143, 134,2023/2024,11/30/23
220123001026,PHOENIX HIGH SCHOOL,BRAITHWAITE,LA, 10, 9,2023/2024,11/30/23
220183001664,PICKERING HIGH SCHOOL,LEESVILLE,LA, 33, 29,2023/2024,11/30/23
220063000478,PINE PRAIRIE HIGH SCHOOL,PINE PRAIRIE,LA, 79, 79,2023/2024,11/30/23
220186001426,PINE SCHOOL,FRANKLINTON,LA, 81, 80,2023/2024,11/30/23
220129001069,PINEVILLE HIGH SCHOOL,PINEVILLE,LA, 257, 242,2023/2024,11/30/23
220183001413,PITKIN HIGH SCHOOL,PITKIN,LA, 19, 17,2023/2024,11/30/23
220027000132,PLAIN DEALING HIGH SCHOOL,PLAIN DEALING,LA, 18, 18,2023/2024,11/30/23
220129001071,PLAINVIEW HIGH SCHOOL,GLENMORA,LA, 11, 6,2023/2024,11/30/23
220075000543,PLAQUEMINE SENIOR HIGH SCHOOL,PLAQUEMINE,LA, 197, 184,2023/2024,11/30/23
220138001116,PLEASANT HILL HIGH SCHOOL,PLEASANT HILL,LA, 12, 12,2023/2024,11/30/23
220168001319,PONCHATOULA HIGH SCHOOL,PONCHATOULA,LA, 332, 316,2023/2024,11/30/23
X1920275,POPE JOHN PAUL II CATHOLIC HIGH SCHOOL,SLIDELL,LA, 71, 70,2023/2024,11/30/23
220192001464,PORT ALLEN HIGH SCHOOL,PORT ALLEN,LA, 65, 62,2023/2024,11/30/23
220156001210,PORT BARRE HIGH SCHOOL,PORT BARRE,LA, 54, 50,2023/2024,11/30/23
00541607,PRAIRIE VIEW ACADEMY,BASTROP,LA, 16, 16,2023/2024,11/30/23
A0701073,PROVIDENCE CLASSICAL ACADEMY,BOSSIER CITY,LA, 16, 16,2023/2024,11/30/23
220078000556,QUITMAN HIGH SCHOOL,QUITMAN,LA, 52, 48,2023/2024,11/30/23
220129001073,RAPIDES HIGH SCHOOL,LECOMPTE,LA, 31, 27,2023/2024,11/30/23
220003000019,RAYNE HIGH SCHOOL,RAYNE,LA, 93, 87,2023/2024,11/30/23
220135001102,RAYVILLE HIGH SCHOOL,RAYVILLE,LA, 60, 52,2023/2024,11/30/23
220132001090,RED RIVER HIGH SCHOOL,COUSHATTA,LA, 55, 48,2023/2024,11/30/23
220006000033,REEVES HIGH SCHOOL,REEVES,LA, 18, 18,2023/2024,11/30/23
2200155F0003,RENEW ACCELERATED HS,NEW ORLEANS,LA, 14, 12,2023/2024,11/30/23
220120001525,RICHWOOD HIGH SCHOOL,MONROE,LA, 103, 79,2023/2024,11/30/23
00541662,RIDGEWOOD PREPARATORY SCHOOL,METAIRIE,LA, 8, 8,2023/2024,11/30/23
220021000098,RINGGOLD HIGH SCHOOL,RINGGOLD,LA, 27, 19,2023/2024,11/30/23
00542291,RIVER OAKS SCHOOL,MONROE,LA, 24, 24,2023/2024,11/30/23
00542382,RIVERDALE ACADEMY,COUSHATTA,LA, 10, 9,2023/2024,11/30/23
220084000642,RIVERDALE HIGH SCHOOL,JEFFERSON,LA, 161, 146,2023/2024,11/30/23
00542305,RIVERFIELD ACADEMY,RAYVILLE,LA, 44, 42,2023/2024,11/30/23
00541684,RIVERSIDE ACADEMY,RESERVE,LA, 32, 31,2023/2024,11/30/23
220004701780,RIVERSIDE ALTERNATIVE HIGH SCHOOL,BRIDGE CITY,LA, 5, 5,2023/2024,11/30/23
220033102529,ROOTED SCHOOL,NEW ORLEANS,LA, 28, 27,2023/2024,11/30/23
220030702461,ROSENWALD COLLEGIATE ACADEMY,NEW ORLEANS,LA, 54, 50,2023/2024,11/30/23
220183001415,ROSEPINE HIGH SCHOOL,ROSEPINE,LA, 75, 69,2023/2024,11/30/23
220099000752,RUSTON HIGH SCHOOL,RUSTON,LA, 267, 248,2023/2024,11/30/23
A0701075,SACRED HEART HIGH SCHOOL,VILLE PLATTE,LA, 32, 31,2023/2024,11/30/23
220021000099,SALINE HIGH SCHOOL,SALINE,LA, 18, 17,2023/2024,11/30/23
220165001292,SALMEN HIGH SCHOOL,SLIDELL,LA, 183, 166,2023/2024,11/30/23
220033000237,SAM HOUSTON HIGH SCHOOL,LAKE CHARLES,LA, 198, 190,2023/2024,11/30/23
220029502427,SARAH TOWLES REED HIGH SCHOOL,NEW ORLEANS,LA, 32, 27,2023/2024,11/30/23
220005401933,SARAH TOWLES REED SENIOR HIGH SCHOOL,NEW ORLEANS,LA, 18, 17,2023/2024,11/30/23
00539802,SCHOOLS OF THE SACRED HEART,GRAND COTEAU,LA, 26, 24,2023/2024,11/30/23
220054000423,SCOTLANDVILLE MAGNET HIGH SCHOOL,BATON ROUGE,LA, 180, 166,2023/2024,11/30/23
22FN00026,SECOND CHANCE ACADEMY,BATON ROUGE,LA, 35, 26,2023/2024,11/30/23
220042000304,SICILY ISLAND HIGH SCHOOL,SICILY ISLAND,LA, 16, 11,2023/2024,11/30/23
00540749,SILLIMAN INSTITUTE,CLINTON,LA, 24, 22,2023/2024,11/30/23
220183001416,SIMPSON HIGH SCHOOL,SIMPSON,LA, 21, 20,2023/2024,11/30/23
220099000753,SIMSBORO HIGH SCHOOL,SIMSBORO,LA, 26, 24,2023/2024,11/30/23
220018000088,SINGER HIGH SCHOOL,SINGER,LA, 15, 11,2023/2024,11/30/23
220060002321,SLAUGHTER COMMUNITY CHARTER SCHOOL,SLAUGHTER,LA, 39, 34,2023/2024,11/30/23
220165001294,SLIDELL HIGH SCHOOL,SLIDELL,LA, 236, 219,2023/2024,11/30/23
220018600981,SOPHIE B. WRIGHT INSTITUTE OF ACADEMIC EXCELLENCE,NEW ORLEANS,LA, 68, 63,2023/2024,11/30/23
220018000089,SOUTH BEAUREGARD HIGH SCHOOL,LONGVILLE,LA, 83, 79,2023/2024,11/30/23
220039000293,SOUTH CAMERON HIGH SCHOOL,GRAND CHENIER,LA, 7, 6,2023/2024,11/30/23
220090000721,SOUTH LAFOURCHE HIGH SCHOOL,CUTOFF,LA, 163, 156,2023/2024,11/30/23
220123002028,SOUTH PLAQUEMINES HIGH SCHOOL,BURAS,LA, 46, 41,2023/2024,11/30/23
220174001367,SOUTH TERREBONNE HIGH SCHOOL,BOURG,LA, 123, 116,2023/2024,11/30/23
22FN00320,SOUTHEAST PREMIERE ACADEMY,ALBANY,LA,<5,<5,2023/2024,11/30/23
220002301921,SOUTHERN UNIVERSITY LAB SCHOOL,BATON ROUGE,LA, 35, 34,2023/2024,11/30/23
220002302402,SOUTHERN UNIVERSITY LABORATORY VIRTUAL SCHOOL,BATON ROUGE,LA, 9, 9,2023/2024,11/30/23
A1101140,SOUTHLAND CHRISTIAN ACADEMY,DENHAM SPRINGS,LA, 9, 9,2023/2024,11/30/23
220004701781,SOUTHSIDE ALTERNATIVE HIGH SCHOOL,MONROE,LA, 14, 12,2023/2024,11/30/23
220087002442,SOUTHSIDE HIGH SCHOOL,YOUNGSVILLE,LA, 362, 340,2023/2024,11/30/23
220030000197,SOUTHWOOD HIGH SCHOOL,SHREVEPORT,LA, 230, 211,2023/2024,11/30/23
220102000773,SPRINGFIELD HIGH SCHOOL,SPRINGFIELD,LA, 72, 68,2023/2024,11/30/23
22FN00289,SPRINGFIELD PREPARATORY SCHOOL,SPRINGFIELD,LA, 17, 11,2023/2024,11/30/23
A0901605,ST AUGUSTINE HIGH SCHOOL,NEW ORLEANS,LA, 81, 77,2023/2024,11/30/23
00538332,ST CHARLES CATHOLIC HIGH SCHOOL,LAPLACE,LA, 53, 52,2023/2024,11/30/23
00539788,ST EDMUND CATHOLIC SCHOOL,EUNICE,LA, 37, 34,2023/2024,11/30/23
X0538842,ST FREDERICK HIGH SCHOOL,MONROE,LA, 26, 26,2023/2024,11/30/23
A9902127,ST JOHN HIGH SCHOOL,PLAQUEMINE,LA, 30, 30,2023/2024,11/30/23
Y0538795,ST JOSEPH SCHOOL K-12,PLAUCHEVILLE,LA, 12, 12,2023/2024,11/30/23
00539267,ST JOSEPHS ACADEMY,BATON ROUGE,LA, 236, 230,2023/2024,11/30/23
A9501985,ST LOUIS CATHOLIC HIGH SCHOOL,LAKE CHARLES,LA, 121, 116,2023/2024,11/30/23
A0501755,ST MARTIN'S EPISCOPAL SCHOOL,METAIRIE,LA, 41, 41,2023/2024,11/30/23
A0901601,ST MARY'S ACADEMY,NEW ORLEANS,LA, 27, 24,2023/2024,11/30/23
A0301684,ST MARYS CATHOLIC SCHOOL,NATCHITOCHES,LA, 20, 18,2023/2024,11/30/23
00537758,ST MARYS DOMINICAN HIGH SCHOOL,NEW ORLEANS,LA, 165, 163,2023/2024,11/30/23
Y2120358,ST MICHAEL THE ARCHANGEL HIGH SCHOOL,BATON ROUGE,LA, 124, 123,2023/2024,11/30/23
X0538365,ST PAULS SCHOOL,COVINGTON,LA, 148, 144,2023/2024,11/30/23
00538343,ST SCHOLASTICA ACADEMY,COVINGTON,LA, 106, 105,2023/2024,11/30/23
A1992148,ST THERESE ACADEMY,METAIRIE,LA, 10, 10,2023/2024,11/30/23
02160095,ST THOMAS AQUINAS HIGH SCHOOL,HAMMOND,LA, 73, 70,2023/2024,11/30/23
01922793,ST THOMAS MORE HIGH SCHOOL,LAFAYETTE,LA, 199, 193,2023/2024,11/30/23
220009000046,ST. AMANT HIGH SCHOOL,ST AMANT,LA, 477, 436,2023/2024,11/30/23
220147001154,ST. HELENA COLLEGE AND CAREER ACADEMY,GREENSBURG,LA, 65, 59,2023/2024,11/30/23
220150001167,ST. JAMES HIGH SCHOOL,ST JAMES,LA, 95, 88,2023/2024,11/30/23
22FN00227,ST. KATHERINE DREXEL PREPARATORY,NEW ORLEANS,LA, 9, 7,2023/2024,11/30/23
220159001229,ST. MARTINVILLE SENIOR HIGH SCHOOL,ST MARTINVILLE,LA, 105, 89,2023/2024,11/30/23
220051000337,STANLEY HIGH SCHOOL,LOGANSPORT,LA, 19, 16,2023/2024,11/30/23
220033000265,STARKS HIGH SCHOOL,STARKS,LA, 15, 14,2023/2024,11/30/23
2201260F0002,STEM MAGNET ACADEMY OF POINT COUPEE,MORGANZA,LA, 8, 5,2023/2024,11/30/23
220120001013,STERLINGTON HIGH SCHOOL,MONROE,LA, 105, 97,2023/2024,11/30/23
220084002044,STREHLE COMMUNITY SCHOOL,AVONDALE,LA,<5,<5,2023/2024,11/30/23
220033000266,SULPHUR HIGH SCHOOL,SULPHUR,LA, 313, 296,2023/2024,11/30/23
220045000315,SUMMERFIELD HIGH SCHOOL,SUMMERFIELD,LA, 19, 16,2023/2024,11/30/23
22FN00057,SUMMIT CHRISTAIN ACADEMY,CARENCRO,LA, 5, 5,2023/2024,11/30/23
02160233,TALLULAH ACADEMY/DELTA CHRISTIAN SCHOOL,TALLULAH,LA, 13, 13,2023/2024,11/30/23
220054000434,TARA HIGH SCHOOL,BATON ROUGE,LA, 95, 74,2023/2024,11/30/23
00541877,TENSAS ACADEMY,ST JOSEPH,LA, 9, 8,2023/2024,11/30/23
220171001328,TENSAS HIGH SCHOOL,ST JOSEPH,LA, 21, 19,2023/2024,11/30/23
220174001368,TERREBONNE HIGH SCHOOL,HOUMA,LA, 211, 197,2023/2024,11/30/23
00539981,TEURLINGS CATHOLIC HIGH SCHOOL,LAFAYETTE,LA, 173, 169,2023/2024,11/30/23
A0501746,THE BRIGHTON SCHOOL,BATON ROUGE,LA, 11, 11,2023/2024,11/30/23
02029039,THE DUNHAM SCHOOL,BATON ROUGE,LA, 60, 60,2023/2024,11/30/23
220029302439,THE NET 2 CHARTER HIGH SCHOOL,NEW ORLEANS,LA, 18, 16,2023/2024,11/30/23
220018802340,THE NET CHARTER HIGH SCHOOL,NEW ORLEANS,LA, 34, 29,2023/2024,11/30/23
220029700926,THE WILLOW SCHOOL,NEW ORLEANS,LA, 170, 169,2023/2024,11/30/23
220090000725,THIBODAUX HIGH SCHOOL,THIBODAUX,LA, 255, 240,2023/2024,11/30/23
220084001964,THOMAS JEFFERSON HIGH SCHOOL FOR ADVANCED STUDIES,GRETNA,LA, 83, 80,2023/2024,11/30/23
220029002335,THRIVE ACADEMY,BATON ROUGE,LA, 10, 8,2023/2024,11/30/23
220129001084,TIOGA HIGH SCHOOL,BALL,LA, 155, 140,2023/2024,11/30/23
A0701078,UNION CHRISTIAN ACADEMY,FARMERVILLE,LA, 10, 9,2023/2024,11/30/23
220177001376,UNION PARISH HIGH SCHOOL,FARMERVILLE,LA, 117, 112,2023/2024,11/30/23
22FN00004,UNIVERSITY ACADEMY OF CENTRAL LOUISIANA,ALEXANDRIA,LA, 17, 16,2023/2024,11/30/23
220015702322,UNIVERSITY VIEW ACADEMY INC. (FRM LA CONNECTIONS),BATON ROUGE,LA, 248, 229,2023/2024,11/30/23
00537907,URSULINE ACADEMY HIGH SCHOOL,NEW ORLEANS,LA, 43, 41,2023/2024,11/30/23
220003201375,V. B. GLENCOE CHARTER SCHOOL,FRANKLIN,LA, 10, 10,2023/2024,11/30/23
X0540487,VANDEBILT CATHOLIC HIGH SCHOOL,HOUMA,LA, 109, 107,2023/2024,11/30/23
220186001429,VARNADO HIGH SCHOOL,VARNADO,LA, 36, 34,2023/2024,11/30/23
X0539697,VERMILION CATHOLIC HIGH SCHOOL,ABBEVILLE,LA, 41, 38,2023/2024,11/30/23
220048000324,VIDALIA HIGH SCHOOL,VIDALIA,LA, 76, 68,2023/2024,11/30/23
220063000482,VILLE PLATTE HIGH SCHOOL,VILLE PLATTE,LA, 97, 82,2023/2024,11/30/23
220033000270,VINTON HIGH SCHOOL,VINTON,LA, 36, 32,2023/2024,11/30/23
220090002339,VIRTUAL ACADEMY OF LAFOURCHE,THIBODAUX,LA, 34, 31,2023/2024,11/30/23
220102000774,WALKER HIGH SCHOOL,WALKER,LA, 341, 312,2023/2024,11/30/23
220005400867,WALTER L. COHEN HIGH SCHOOL,NEW ORLEANS,LA, 6,<5,2023/2024,11/30/23
220117000880,WARREN EASTON SENIOR HIGH SCHOOL,NEW ORLEANS,LA, 201, 187,2023/2024,11/30/23
220033000272,WASHINGTON/MARION MAGNET HIGH SCHOOL,LAKE CHARLES,LA, 83, 72,2023/2024,11/30/23
220081000574,WELSH HIGH SCHOOL,WELSH,LA, 57, 54,2023/2024,11/30/23
220198001476,WEST FELICIANA HIGH SCHOOL,ST FRANCISVILLE,LA, 144, 136,2023/2024,11/30/23
220084000654,WEST JEFFERSON HIGH SCHOOL,HARVEY,LA, 198, 170,2023/2024,11/30/23
220120001017,WEST MONROE HIGH SCHOOL,WEST MONROE,LA, 345, 328,2023/2024,11/30/23
220120001939,WEST OUACHITA HIGH SCHOOL,WEST MONROE,LA, 196, 180,2023/2024,11/30/23
220153001500,WEST ST. JOHN HIGH SCHOOL,EDGARD,LA, 30, 27,2023/2024,11/30/23
220162001253,WEST ST. MARY HIGH SCHOOL,BALDWIN,LA, 54, 52,2023/2024,11/30/23
220072000525,WESTGATE HIGH SCHOOL,NEW IBERIA,LA, 112, 95,2023/2024,11/30/23
220033000278,WESTLAKE HIGH SCHOOL,WESTLAKE,LA, 84, 78,2023/2024,11/30/23
A9300425,WESTMINSTER CHRISTIAN ACADEMY,OPELOUSAS,LA, 26, 26,2023/2024,11/30/23
A9902137,WESTMINSTER CHRISTIAN ACADEMY,LAFAYETTE,LA, 19, 19,2023/2024,11/30/23
220078000560,WESTON HIGH SCHOOL,JONESBORO,LA, 38, 33,2023/2024,11/30/23
220075000550,WHITE CASTLE HIGH SCHOOL,WHITE CASTLE,LA, 48, 44,2023/2024,11/30/23
220201001487,WINNFIELD HIGH SCHOOL,WINNFIELD,LA, 75, 73,2023/2024,11/30/23
220054000447,WOODLAWN HIGH SCHOOL,BATON ROUGE,LA, 247, 228,2023/2024,11/30/23
220030000212,WOODLAWN LEADERSHIP ACADEMY,SHREVEPORT,LA, 122, 107,2023/2024,11/30/23
A1101144,WORD OF GOD ACADEMY,SHREVEPORT,LA, 14, 14,2023/2024,11/30/23
220108000803,WOSSMAN HIGH SCHOOL,MONROE,LA, 125, 101,2023/2024,11/30/23
220084002478,YOUNG AUDIENCES CHARTER HIGH SCHOOL,GRETNA,LA, 64, 61,2023/2024,11/30/23
220003900450,ZACHARY HIGH SCHOOL,ZACHARY,LA, 338, 306,2023/2024,11/30/23
220138001118,ZWOLLE HIGH SCHOOL,ZWOLLE,LA, 42, 39,2023/2024,11/30/23
250005101247,ABBY KELLEY FOSTER CHARTER PUBLIC SCHOOL,WORCESTER,MA, 76, 73,2023/2024,11/30/23
250165000001,ABINGTON HIGH,ABINGTON,MA, 104, 101,2023/2024,11/30/23
00600234,ACADEMY OF NOTRE DAME,TYNGSBORO,MA, 14, 14,2023/2024,11/30/23
250002100511,ACADEMY OF THE PACIFIC RIM CHARTER PUBLIC SCHOOL,HYDE PARK,MA, 53, 51,2023/2024,11/30/23
250171000012,ACTON-BOXBOROUGH REGIONAL HIGH,ACTON,MA, 341, 331,2023/2024,11/30/23
250008501984,ADVANCED MATH AND SCIENCE ACADEMY CHARTER SCHOOL,MARLBOROUGH,MA, 125, 124,2023/2024,11/30/23
250180000024,AGAWAM HIGH,AGAWAM,MA, 186, 182,2023/2024,11/30/23
250891001441,ALGONQUIN REGIONAL HIGH,NORTHBOROUGH,MA, 239, 237,2023/2024,11/30/23
A0301785,AL-NOOR ACADEMY,MANSFIELD,MA, 16, 15,2023/2024,11/30/23
250186000034,AMESBURY HIGH,AMESBURY,MA, 78, 76,2023/2024,11/30/23
250186002841,AMESBURY INNOVATION HIGH SCHOOL,AMESBURY,MA,<5,<5,2023/2024,11/30/23
250192000042,AMHERST REGIONAL HIGH,AMHERST,MA, 174, 169,2023/2024,11/30/23
250195000045,ANDOVER HIGH,ANDOVER,MA, 339, 333,2023/2024,11/30/23
250279000698,ANOTHER COURSE TO COLLEGE,BRIGHTON,MA, 43, 41,2023/2024,11/30/23
250507000746,APPONEQUET REGIONAL HIGH,LAKEVILLE,MA, 147, 144,2023/2024,11/30/23
00599307,ARCHBISHOP WILLIAMS HIGH SCHOOL,BRAINTREE,MA, 105, 103,2023/2024,11/30/23
250055202827,ARGOSY COLLEGIATE CHARTER SCHOOL,FALL RIVER,MA, 32, 29,2023/2024,11/30/23
00599544,ARLINGTON CATHOLIC HIGH SCHOOL,ARLINGTON,MA, 71, 66,2023/2024,11/30/23
250198000053,ARLINGTON HIGH,ARLINGTON,MA, 307, 297,2023/2024,11/30/23
02034377,ARLINGTON SCHOOL,BELMONT,MA, 5, 5,2023/2024,11/30/23
250210000070,ASHLAND HIGH,ASHLAND,MA, 163, 159,2023/2024,11/30/23
250211002257,ASSABET VALLEY VOCATIONAL HIGH SCHOOL,MARLBOROUGH,MA, 131, 126,2023/2024,11/30/23
250216000074,ATHOL HIGH,ATHOL,MA, 31, 28,2023/2024,11/30/23
250004100601,ATLANTIS CHARTER SCHOOL,FALL RIVER,MA, 43, 43,2023/2024,11/30/23
250219002831,ATTLEBORO COMMUNITY ACADEMY,ATTLEBORO,MA, 7, 6,2023/2024,11/30/23
250219000084,ATTLEBORO HIGH,ATTLEBORO,MA, 290, 282,2023/2024,11/30/23
250222000100,AUBURN SENIOR HIGH,AUBURN,MA, 163, 160,2023/2024,11/30/23
00599908,AUSTIN PREPARATORY SCHOOL,READING,MA, 101, 99,2023/2024,11/30/23
250225001295,AVON MIDDLE HIGH SCHOOL,AVON,MA, 30, 28,2023/2024,11/30/23
250054202738,AYER SHIRLEY REGIONAL HIGH SCHOOL,AYER,MA, 71, 69,2023/2024,11/30/23
250483000649,B M C DURFEE HIGH,FALL RIVER,MA, 317, 300,2023/2024,11/30/23
A9701932,BAIS YAAKOV OF BOSTON HIGH SCHOOL,BRIGHTON,MA, 6, 6,2023/2024,11/30/23
00603701,BANCROFT SCHOOL,WORCESTER,MA, 35, 34,2023/2024,11/30/23
A1902312,BARD ACADEMY AT SIMONS ROCK,GREAT BARRINGTON,MA, 16, 14,2023/2024,11/30/23
250231000116,BARNSTABLE HIGH,HYANNIS,MA, 218, 208,2023/2024,11/30/23
251224002012,BARTLETT HIGH SCHOOL,WEBSTER,MA, 62, 58,2023/2024,11/30/23
251105001779,BAY PATH REGIONAL VOCATIONAL TECHNICAL HIGH SCHOOL,CHARLTON,MA, 132, 127,2023/2024,11/30/23
250055002784,BAYSTATE ACADEMY CHARTER PUBLIC SCHOOL,SPRINGFIELD,MA, 41, 41,2023/2024,11/30/23
A0104081,BEACON HIGH SCHOOL,WATERTOWN,MA, 5,<5,2023/2024,11/30/23
A9701934,BEAVER COUNTRY DAY SCHOOL,CHESTNUT HILL,MA, 21, 21,2023/2024,11/30/23
250240000128,BEDFORD HIGH,BEDFORD,MA, 171, 165,2023/2024,11/30/23
250243000134,BELCHERTOWN HIGH,BELCHERTOWN,MA, 136, 134,2023/2024,11/30/23
250246000139,BELLINGHAM HIGH SCHOOL,BELLINGHAM,MA, 89, 88,2023/2024,11/30/23
250249000143,BELMONT HIGH,BELMONT,MA, 224, 222,2023/2024,11/30/23
02160561,BELMONT HILL SCHOOL,BELMONT,MA, 25, 25,2023/2024,11/30/23
250007901842,BERKSHIRE ARTS AND TECHNOLOGY CHARTER PUBLIC SCHOOL,ADAMS,MA, 28, 27,2023/2024,11/30/23
00603723,BERKSHIRE SCHOOL,SHEFFIELD,MA, 32, 30,2023/2024,11/30/23
A1301640,BERKSHIRE WALDORF HIGH SCHOOL,STOCKBRIDGE,MA, 10, 10,2023/2024,11/30/23
K9500286,BETHANY CHRISTIAN ACADEMY,MENDON,MA,<5,<5,2023/2024,11/30/23
